type	name	ingredients	difficulty	health_banners
buffet	Spicy root & lentil casserole	['2 tbsp sunflower or  vegetable  oil', '1 onion, chopped', '2 garlic clove, crushed', '700g potatoes, peeled and cut into chunks', '4 carrot, thickly sliced', '2 parsnip, thickly sliced', '2 tbsp curry paste  or powder', '1 litre/1¾ pints vegetable stock', '100g red lentils', 'a small bunch of fresh coriander, roughly chopped', 'low-fat yogurt  and naan bread, to serve']	Easy	['Healthy', 'Vegetarian']
buffet	Perfect pancakes recipe	['100g plain flour', '2 eggs', '300ml semi-skimmed milk', '1 tbsp sunflower oil  or vegetable, plus extra for frying', 'pinch salt']	Easy	['Easily doubled', 'Easily halved', 'Freezable', 'Vegetarian']
buffet	Chicken biryani	['300g basmati rice', '25g butter', '1 large onion, finely sliced', '1 bay leaf', '3 cardamom pods', 'small  cinnamon stick', '1 tsp turmeric', '4 skinless chicken breasts, cut into large chunks', '4 tbsp balti curry paste', '85g raisins', '850ml chicken stock', '30g coriander, ½ chopped, ½ leaves picked and 2 tbsp toasted flaked almonds, to serve']	Easy	['Easily halved']
buffet	Chocolate brownie cake	['100g butter', '125g caster sugar', '75g light brown or muscovado sugar', '125g plain chocolate (plain or milk)', '1 tbsp golden syrup', '2 eggs', '1 tsp vanilla extract/essence', '100g plain flour', '½ tsp baking powder', '2 tbsp cocoa powder']	Easy	[]
buffet	Pizza Margherita in 4 easy steps	['300g strong bread flour', '1 tsp instant yeast (from a sachet or a tub)', '1 tsp salt', '1 tbsp olive oil, plus extra for drizzling', '100ml passata', 'handful fresh basil or 1 tsp dried', '1 garlic clove, crushed', '125g ball mozzarella, sliced ', 'handful grated or shaved parmesan (or vegetarian alternative)', 'handful of cherry tomatoes, halved  ', 'handful of basil leaves (optional)']	Easy	['Easily doubled', 'Easily halved', 'Freezable (uncooked pizzas)', 'Vegetarian']
buffet	Ultimate lemon meringue pie	['175g plain flour', '100g cold butter, cut in small pieces', '1 tbsp icing sugar', '1 egg yolk', '2 level tbsp cornflour', '100g golden caster sugar', '2 large lemons, zested', '125ml fresh  lemon juice  (from 2-3 lemons)', '1 small orange, juiced', '85g butter, cut into pieces', '3 egg yolks  and 1 whole egg', '4 egg whites, room temperature', '200g golden caster sugar', '2 tsp cornflour']	Easy	[]
buffet	Anzac biscuits	['85g porridge oat', '85g desiccated coconut', '100g plain flour', '100g caster sugar', '100g butter, plus extra butter for greasing  ', '1 tbsp golden syrup', '1 tsp bicarbonate of soda']	Easy	['Easily doubled', 'Easily halved']
buffet	Christmas cookies	['140g icing sugar, sieved', '1 tsp vanilla extract', '1 egg yolk', '250g butter, cut into small cubes', '375g plain flour, sieved', '200g icing sugar, sieved', 'edible food colouring, optional', 'edible gold and silver balls', 'approx 2m thin ribbon cut into 10cm lengths']	Easy	['Freezable (uncooked dough only)']
buffet	Ginger cake	['225g self-raising flour', '1 tsp bicarbonate of soda', '1 tbsp ground ginger', '1 tsp ground cinnamon', '1 tsp ground mixed spice', '115g butter, cut into cubes, plus extra for greasing', '115g dark muscovado sugar', '115g black treacle', '115g golden syrup', '250ml whole milk', '85g drained stem ginger, finely grated', '1 egg', '50g icing  sugar, sifted', '1 tsp finely grated lemon zest', '1 tbsp lemon juice']	Easy	['Freezable (un-iced)']
buffet	Ultimate sticky toffee pudding	['225g whole medjool dates', '175ml boiling water', '1 tsp vanilla extract', '175g self-raising flour, plus extra for greasing', '1 tsp bicarbonate of soda', '2 eggs', '85g butter, softened, plus extra for greasing', '140g demerara sugar', '2 tbsp black treacle', '100ml milk', 'cream  or custard to serve (optional)', '175g light muscovado sugar', '50g butter, cut into pieces', '225ml double cream', '1 tbsp black treacle']	Easy	['Freezable (in an ovenproof dish with sauce)']
buffet	Cola ham with maple & mustard glaze	['2kg unsmoked boneless gammon joint', '2l cola (not diet)', '1 carrot, chopped', '1 onion, peeled and quartered', '1 stick celery, chopped', '1 cinnamon stick', '½ tbsp peppercorns', '1 bay leaf', '150ml maple syrup', '2 tbsp wholegrain mustard', '2 tbsp red wine vinegar', 'pinch of ground cloves or five-spice']	Easy	[]
buffet	Tuna, asparagus & white bean salad	['1 large bunch asparagus', '2 x cans tuna steaks in water, drained', '2 x cans cannellini beans in water, drained', '1 red onion, very finely chopped', '2 tbsp capers', '1 tbsp olive oil', '1 tbsp red wine vinegar', '2 tbsp tarragon, finely chopped']	Easy	['Dairy-free', 'Gluten-free', 'Healthy', 'Low calorie', 'Low fat']
buffet	Vegetable samosas	['1 tbsp vegetable oil', '1 onion, finely chopped', '2 garlic cloves, crushed', '1 potato (about 150g) finely diced', '1 carrot (about 100g) finely diced', '100g frozen peas', '2 tsp curry powder or your own spices according to taste', '100ml vegetable stock', '225g plain flour', '2 tsp sea salt', '2 tbsp vegetable oil', '2l vegetable oil  to deep fry']	More effort	['Vegan', 'Vegetarian']
buffet	Banana & blueberry muffins	['300g self-raising flour', '1 tsp bicarbonate of soda', '100g light muscovado sugar', '50g porridge oats, plus 1 tbsp for topping', '2 medium bananas, the riper the better', '284ml carton buttermilk', '5 tbsp light olive oil', '2 egg whites', '150g punnet blueberries']	Easy	['Freezable (Can be frozen)']
buffet	How to make guacamole	['1 large ripe tomato', '3 avocados, very ripe but not bruised', 'juice 1 large lime', 'handful coriander, leaves and stalks chopped, plus a few leaves, roughly chopped, to serve', '1 small red onion, finely chopped', '1 chilli, red or green, deseeded and finely chopped', 'tortilla chips, to serve']	Easy	['Vegan', 'Vegetarian']
buffet	Raspberry & blueberry lime drizzle cake	['225g softened  butter, plus extra for greasing', '225g golden caster sugar', '4medium eggs', '2 limes, grated zest and juice', '250g self-raising flour, sifted with a pinch of salt, plus extra flour', '25g ground almond', '100g each  blueberry  and raspberries', '8 tbsp lime juice  (about 4 limes)', '1 lime, grated zest', '140g golden caster sugar']	More effort	[]
buffet	Caramelised onion & thyme sausage rolls	['6 pork sausages', '2 tbsp caramelised onion  chutney', '1 tsp wholegrain mustard', '1 tbsp chopped thyme', '320g sheet puff pastry', '1 beaten egg', '½ tbsp poppy seeds']	Easy	['Freezable']
buffet	Korean fried chicken	['500g chicken wings', 'large chunk of ginger, finely grated', '50g cornflour', 'vegetable oil, for frying', 'sesame seeds and sliced spring onion, to serve', '6 tbsp dark brown sugar', '2 tbsp gochujang (Korean chilli paste)', '2 tbsp soy sauce', '2 large garlic cloves, crushed', 'small piece ginger, grated', '2 tsp sesame oil']	More effort	[]
buffet	Summer couscous salad	['250g couscous', '250ml vegetable stock, boiling', '400g can  chickpeas, drained and rinsed', '1-2 tbsp vegetable or  olive oil', '300g courgette, sliced on the slant', '300g small vine-ripened tomatoes, halved', '250g pack  halloumi cheese, thickly sliced and then halved lengthways', '125ml olive oil', '3 tbsp  lime juice', '2 large  garlic cloves, finely chopped', '2 tbsp chopped fresh  mint', '½ tsp sugar']	Easy	['Easily doubled', 'Easily halved', 'Vegetarian']
buffet	Easy sausage rolls	['375g all-butter puff pastry', 'flour, for dusting', '2 tbsp apple sauce, pickle or chutney', '400g sausagemeat or sausages, skins removed', '1 egg, beaten', '2 tsp sesame seeds or nigella seeds (optional)']	Easy	['Freezable (Unbaked only)']
buffet	Welsh cakes	['225g plain flour', '85g caster sugar', '½ tsp mixed spice', '½ tsp baking powder', '50g butter, cut into small pieces', '50g lard, cut into small pieces, plus extra for frying', '50g currant', '1 egg, beaten', 'splash milk']	Easy	['Easily doubled', 'Easily halved', 'Freezable']
buffet	Easy biscuits	['250g butter, softened', '140g caster sugar', '1 egg yolk', '2 tsp vanilla extract', '300g plain flour']	Easy	['Easily doubled', 'Easily halved', 'Freezable', 'Vegetarian']
buffet	Vegetarian sausage rolls	['200g chestnut mushrooms', '3 tbsp olive oil', '2 leeks, finely chopped', '2 large garlic cloves, crushed ', '1 tbsp sage, finely chopped ', '1 tbsp brown rice miso', '2 tsp Dijon mustard', '30g chestnuts, very finely chopped ', '60g mature cheddar, grated ', '70g fresh white breadcrumbs', '1 x 320g sheet ready rolled all butter puff pastry', '1 medium egg, light beaten to glaze ']	Easy	['Vegetarian']
buffet	Cappuccino cake	['250g pack butter, softened', '250g light soft brown sugar  plus 2-3 tbsp ', '300g self-raising flour', '4 eggs, beaten', '50g walnuts, toasted and finely chopped (a food processor is easiest), optional', '200ml very strong coffee  (made fresh or with instant), cooled', '500g tub  mascarpone', '2 tbsp light soft brown sugar', 'cocoa powder  or drinking chocolate to decorate']	Easy	['Freezable (sponges only)']
buffet	Easy brownies	['375g good quality dark chocolate', '375g butter, cut into pieces', '500g caster sugar', '6 medium eggs', '225g plain flour', '140g good quality dark chocolate', '50g butter, cut into pieces', 'icing sugar for dusting']	Easy	['Freezable (Without topping)']
buffet	Irish soda bread	['250g plain white flour', '250g plain wholemeal flour', '100g porridge oats', '1 tsp bicarbonate of soda', '1 tsp salt', '25g butter, cut in pieces', '500ml buttermilk']	Easy	['Freezable (for up to 1 month)']
buffet	Homemade tomato chutney	['500g red onion, finely sliced', '1kg tomato, chopped', '4 garlic cloves, sliced', '1 red chilli, chopped (optional)', '4cm piece ginger, peeled and chopped', '250g brown sugar', '150ml red wine vinegar', '5 cardamom seeds', '½ tsp paprika']	Easy	['Vegetarian']
buffet	Maple-mustard pulled pork	['200g sea salt', '300g light muscovado sugar', '2kg/4lb 8oz piece skinless pork shoulder', '100ml maple syrup', '100g wholegrain mustard', '2 tbsp English mustard powder']	More effort	[]
canapes	How to make guacamole	['1 large ripe tomato', '3 avocados, very ripe but not bruised', 'juice 1 large lime', 'handful coriander, leaves and stalks chopped, plus a few leaves, roughly chopped, to serve', '1 small red onion, finely chopped', '1 chilli, red or green, deseeded and finely chopped', 'tortilla chips, to serve']	Easy	['Vegan', 'Vegetarian']
canapes	Cheese & Marmite sausage rolls	['375g block all-butter puff pastry', 'plain flour,  for dusting', '2-3 tbsp Marmite, depending on how much you like it', '85g extra mature cheddar, grated', '400g sausagemeat  or pork sausages (the best you can afford), skins removed and meat squeezed out', '1 egg, beaten']	Easy	['Freezable']
canapes	Sautéed chorizo with red wine	['1 tbsp olive oil', '1 onion, finely chopped', '2 fat garlic cloves, finely chopped', '500g cooking chorizo, cut into chunky slices if large or left whole if small', '100ml red wine', '1 tbsp clear honey', 'handful parsley, chopped', 'crusty bread, to serve']	Easy	[]
canapes	Mini sausage rolls	['½ small garlic clove', 'handful of parsley,  chopped', '400g sausagemeat or sausages', '375g pack ready-rolled puff pastry', '1 beaten egg, to glaze']	Easy	['Freezable (uncooked)']
canapes	Baked buffalo chicken wings	"['3 garlic cloves, crushed', '2 tbsp olive oil', '3 tbsp cider vinegar', '1 tbsp paprika', '1 tbsp Worcestershire sauce', '2 tsp celery salt', ""4 tbsp pepper sauce (we used Frank's hot sauce)"", '3 tbsp honey', '1 ½kg chicken wings, halved at the joint']"	Easy	[]
canapes	Caramelised mushroom tartlets	['2 tbsp olive oil', '1 onion, chopped', '1 tbsp golden caster sugar', '250g chestnut mushrooms, cleaned and thinly sliced', '1 garlic clove, crushed', '3-4 tbsp thyme leaves, finely chopped', 'butter, for spreading', '12 slices of thin sliced white sandwich bread', '100g grated gruyère or cheddar, for sprinkling']	Easy	['Vegetarian']
canapes	Red onion & chilli bhajis with mint & garlic raita	['2 red onions', '100g chickpea flour (gram flour)', '½ tsp baking powder', '2 tsp curry paste or powder', '1 red or green chilli, deseeded and finely chopped', 'vegetable oil, for frying', '150g tub natural yogurt', '2 tbsp chopped mint', '1 small garlic clove, crushed']	More effort	['Vegetarian']
canapes	Smoked salmon with beetroot & vodka crème fraîche	['200ml tub  crème fraîche', '3 tsp vodka', '2 tsp hot  horseradish  sauce', '6 slices smoked salmon', '250g pack small, cooked beetroot  (not in vinegar), thinly sliced, then shredded', 'salmon caviar  (optional)', 'few small, torn dill  sprigs ']	Easy	['Easily doubled', 'Easily halved']
canapes	Whisky & nut baked camembert	['2 x 250g vegetarian camembert', '4 rosemary sprigs, torn', '4 thyme sprigs, torn', '50g mixed nuts, chopped', '2 tbsp Scotch whisky', '3 tbsp maple syrup', 'soda bread or sourdough, to serve (optional)']	Easy	['Gluten-free', 'Vegetarian']
canapes	Spiced honey-glazed halloumi & fig salad	['10 fresh figs, halved', '60g honey', '2 tsp ras el hanout', '100ml olive oil', '2 x 250g blocks halloumi, thickly sliced, then halved', '2 tbsp sherry vinegar', '150g rocket', '2 x 80g packs prosciutto', '2 tbsp flaked  almonds, toasted']	Easy	['Gluten-free']
canapes	Luxury hummus	['700g chickpeas, drained', '135ml extra virgin olive oil, plus extra for drizzling', '2 garlic cloves, roughly chopped', '1 tbsp tahini', '1½ lemons, juiced', '½ tsp smoked paprika', '½ tsp sumac', '½ small pack parsley, roughly chopped', '40g pomegranate seeds', 'crudités and warm pittas, to serve']	Easy	['Vegan', 'Vegetarian']
canapes	Ham & cheese croquetas	"['25g butter', '½ small onion, finely chopped', '50g plain flour', '250ml milk', '140g sliced smoked ham, diced', '50g mature cheddar, coarsely grated', '50g gruyère, finely grated', '1 tsp Dijon mustard', '2 tbsp double cream', '2 large eggs', '50g plain flour', '140g fine dried breadcrumbs', 'sunflower oil, for deep frying', '300g ripe tomatoes, roughly chopped', ""1 long red chilli, finely chopped (deseeded if you don't like it too hot)"", '1 small red onion, finely chopped', '4 large garlic cloves, crushed', '100g demerara sugar', '100ml red wine vinegar']"	More effort	['Freezable']
canapes	Smoked salmon rotollos	['300g cream cheese', '1 tbsp  lemon juice', '2 tbsp chopped  dill', 'generous pinch of black pepper', '4 large flour  tortillas', '350g smoked salmon', 'serve with extra  dill  and rocket leaves']	Easy	[]
canapes	Cheese & onion rolls	['1 egg, beaten', '1 tbsp nigella seeds', 'ketchup, brown sauce or hot sauce (or whatever you fancy), to serve', '300g plain flour, plus extra for dusting', '1 tsp mustard powder', 'pinch cayenne pepper', '200g block of  butter, very cold', '2 medium potatoes', '30g butter', '2 large onions, sliced', 'few thyme sprigs, leaves picked', '½ tsp English mustard', '200g vegetarian extra mature cheddar, grated', 'handful gherkins or pickled onions (or a mixture), roughly chopped']	More effort	['Freezable', 'Vegetarian']
canapes	Mini chicken fajitas	['2 tbsp sunflower oil', '2 skinless  chicken breasts, cut into 1.5cm/1/2in chunks', '1 red pepper, deseeded and cut into 1.5cm/1/2in chunks', '1 yellow pepper, deseeded and cut into 1.5cm/1/2in chunks', '1 tsp ground cumin', '1 tsp ground coriander', '¼ tsp hot chilli powder', '227g can chopped tomatoes', '2 tbsp chipotle paste', '4 spring onions, trimmed and thinly sliced', 'large pack coriander, leaves chopped', '3 large flour tortillas', '75g ready-grated mozzarella', '1 ripe avocado, stoned and peeled', 'juice 1 large lime', '1 garlic clove, crushed', '2 heaped tbsp finely chopped coriander', '36 cocktail sticks']	Easy	['Freezable', 'Healthy']
canapes	Smoked salmon & poppy seed palmiers	['320g sheet puff pastry', '1 egg, beaten', '1 tbsp poppy seeds', '5 tbsp cream cheese', '100g smoked salmon', 'small bunch chives, snipped']	Easy	['Freezable (uncooked)']
canapes	Mini pizza quiches	['2 large tortilla wraps', '4 eggs', 'chopped vegetables (optional)', '6 slices salami', '3 cherry tomatoes, halved, plus extra to serve', 'handful basil leaves', 'vegetable sticks, to serve']	Easy	[]
